Name,coordinates,FEATUREID,SBPI_ID_NO,ΚΩΔΙΚΟΣ ΕΠΑΡΧΙΑΣ,ΚΩΔΙΚΟΣ ΔΗΜΟΥ_ΚΟΙΝΟΤΗΤΑΣ,ΚΩΔΙΚΟΣ ΕΝΟΡΙΑΣ,ΚΩΔΙΚΟΣ ΤΜΗΜΑΤΟΣ,ΦΥΛΛΟ,ΣΧΕΔΙΟ,ΑΡΙΘΜΟΣ ΤΕΜΑΧΙΟΥ,SRC_SL_CODE,ΠΗΓΗ,ΕΜΒΑΔΟ ΤΕΜΑΧΙΟΥ
540503," 33.35599445900004,35.15576228200007,0 33.35610402500004,35.15597101600002,0 33.35582258200003,35.15612292600008,0 33.35570429100005,35.15586895400003,0 33.35599445900004,35.15576228200007,0",533,376907,1,0,16,2,21,540503,348,2,DCDB,813
540503," 33.35718316200007,35.15608449800004,0 33.35714281400004,35.15599164900004,0 33.35739762200007,35.15597388500004,0 33.35744989500006,35.15605519400003,0 33.35746008700005,35.15607104500003,0 33.35738384300004,35.15607405500003,0 33.35724348700006,35.15607959700003,0 33.35718316200007,35.15608449800004,0",534,377325,1,0,16,2,21,540503,687,2,DCDB,271
540503," 33.35750511600003,35.15581938200006,0 33.35757598800007,35.15586053500005,0 33.35769774100004,35.15592977800003,0 33.35752346900006,35.15604592800003,0 33.35750524000008,35.15605807800006,0 33.35746779500005,35.15608303600004,0 33.35746008700005,35.15607104500003,0 33.35744989500006,35.15605519400003,0 33.35739762200007,35.15597388500004,0 33.35734886200004,35.15575675900004,0 33.35738432700003,35.15576206600008,0 33.35740382200004,35.15576684500007,0 33.35744361400003,35.15578367200004,0 33.35750511600003,35.15581938200006,0",535,377174,1,0,16,2,21,540503,617,2,DCDB,546
540404," 33.35222350400005,35.15598584400004,0 33.35244499000004,35.15586489900005,0 33.35255201300004,35.15580645800003,0 33.35267053600006,35.15593846500008,0 33.35266582200006,35.15594103300003,0 33.35260383700006,35.15597480100007,0 33.35257496800006,35.15599053000005,0 33.35238024800003,35.15609661300005,0 33.35222350400005,35.15598584400004,0",536,376997,1,0,16,2,21,540404,444,2,DCDB,613
540503," 33.35438906700006,35.15578155700007,0 33.35447361500007,35.15599949400007,0 33.35426790700006,35.15607369100007,0 33.35419142400008,35.15590309200007,0 33.35418964700006,35.15587686900005,0 33.35420302800003,35.15585212600007,0 33.35421354400006,35.15584344800004,0 33.35422548900004,35.15583640800003,0 33.35423786200005,35.15583179400005,0 33.35438906700006,35.15578155700007,0",537,377227,1,0,16,2,21,540503,650,2,DCDB,521
540503," 33.35385766400003,35.15594110000006,0 33.35378720700004,35.15597781300005,0 33.35365937200004,35.15604442500006,0 33.35351225900007,35.15585811100004,0 33.35371133300004,35.15575601200004,0 33.35385766400003,35.15594110000006,0",538,377180,1,0,16,2,21,540503,459,2,DCDB,524
540404," 33.35308991300008,35.15583175500007,0 33.35315941200003,35.15590547600004,0 33.35316027900007,35.15592885800004,0 33.35314506800006,35.15594873000003,0 33.35308998000005,35.15597601900004,0 33.35296031600007,35.15604024800007,0 33.35281521800005,35.15585964300004,0 33.35301144200003,35.15575273800005,0 33.35308991300008,35.15583175500007,0",539,377337,1,0,16,2,21,540404,447,2,DCDB,534
540503," 33.35734886200004,35.15575675900004,0 33.35739762200007,35.15597388500004,0 33.35714281400004,35.15599164900004,0 33.35709070600007,35.15587174100006,0 33.35713379000003,35.15579753600008,0 33.35723610300005,35.15576629700007,0 33.35726618000007,35.15575997700006,0 33.35730358100005,35.15575499500005,0 33.35734768200007,35.15575658100005,0 33.35734886200004,35.15575675900004,0",540,377176,1,0,16,2,21,540503,619,2,DCDB,549
540404," 33.35231015600004,35.15572180400005,0 33.35244499000004,35.15586489900005,0 33.35222350400005,35.15598584400004,0 33.35210623400008,35.15590296800008,0 33.35209360300007,35.15587670700006,0 33.35210843000004,35.15585077500003,0 33.35231015600004,35.15572180400005,0",541,376994,1,0,16,2,21,540404,440,2,DCDB,497
540503," 33.35509868700007,35.15559828000005,0 33.35516781000007,35.15575013800003,0 33.35517125500007,35.15575770600003,0 33.35511680900004,35.15578291900005,0 33.35501840800004,35.15582848900004,0 33.35493433800008,35.15586741900006,0 33.35470015700003,35.15597586500007,0 33.35460034400006,35.15571236400007,0 33.35460219900006,35.15571175700006,0 33.35497862300008,35.15556090000007,0 33.35503219800006,35.15555540600008,0 33.35507874000007,35.15557557400007,0 33.35509023100008,35.15558625500006,0 33.35509868700007,35.15559828000005,0",542,379089,1,0,16,2,21,540503,840,2,DCDB,1372
540503," 33.35620878500004,35.15568726400005,0 33.35621028900005,35.15568716100006,0 33.35621179500004,35.15568708000006,0 33.35621330400005,35.15568702100006,0 33.35621481300007,35.15568698200008,0 33.35621632200008,35.15568696700007,0 33.35621783100004,35.15568697200007,0 33.35621934000005,35.15568699800008,0 33.35622084700003,35.15568704700007,0 33.35622235600005,35.15568711800006,0 33.35622386100005,35.15568721000005,0 33.35622536400007,35.15568732200006,0 33.35622686500005,35.15568745800005,0 33.35622836200002,35.15568761500003,0 33.35622985600003,35.15568779200004,0 33.35623134500003,35.15568799100004,0 33.35623283100006,35.15568821100004,0 33.35623431200003,35.15568845300004,0 33.35623578600007,35.15568871600004,0 33.35623725700003,35.15568900000005,0 33.35623871900003,35.15568930500007,0 33.35624017500004,35.15568963100003,0 33.35624162400006,35.15568997900004,0 33.35624306700004,35.15569034600003,0 33.35624450000006,35.15569073400008,0 33.35624592500005,35.15569114200008,0 33.35624734100003,35.15569157100003,0 33.35624874800004,35.15569202000006,0 33.35625014500005,35.15569249100003,0 33.35625153200004,35.15569297900004,0 33.35625290800004,35.15569348800005,0 33.35625427400004,35.15569401800008,0 33.35625562800004,35.15569456600008,0 33.35625696900007,35.15569513300005,0 33.35625830000004,35.15569572000004,0 33.35625961700004,35.15569632500007,0 33.35626092000007,35.15569694900006,0 33.35626221000007,35.15569759400006,0 33.35626348700004,35.15569825500006,0 33.35626475000004,35.15569893500003,0 33.35626599800003,35.15569963200005,0 33.35626723000007,35.15570034700005,0 33.35626844700005,35.15570108100008,0 33.35626964900007,35.15570183000006,0 33.35627083600008,35.15570259800006,0 33.35627200400006,35.15570338200007,0 33.35627315600004,35.15570418300007,0 33.35627429100003,35.15570500000007,0 33.35627540800005,35.15570583400006,0 33.35627650700008,35.15570668300006,0 33.35627758800007,35.15570754900006,0 33.35627865200007,35.15570843000006,0 33.35627969600006,35.15570932400004,0 33.35628072100008,35.15571023500007,0 33.35628172500003,35.15571115900008,0 33.35628271100006,35.15571209900003,0 33.35628367700008,35.15571305200007,0 33.35628462100004,35.15571401800003,0 33.35628554600004,35.15571499800006,0 33.35628644900004,35.15571599100008,0 33.35628732900005,35.15571699700007,0 33.35628819100003,35.15571801700003,0 33.35628902900004,35.15571904700005,0 33.35628984600004,35.15572009000005,0 33.35629064100004,35.15572114300005,0 33.35629141200008,35.15572220900003,0 33.35629216000007,35.15572328500008,0 33.35629288700005,35.15572437200007,0 33.35629359000006,35.15572546800007,0 33.35629456200007,35.15572706800003,0 33.35634018400003,35.15584354300006,0 33.35610402500004,35.15597101600002,0 33.35599445900004,35.15576228200007,0 33.35618957900005,35.15569055100008,0 33.35620878500004,35.15568726400005,0",543,376909,1,0,16,2,21,540503,351,2,DCDB,614
540503," 33.35391076000008,35.15565373200008,0 33.35395057400007,35.15565282300003,0 33.35397591500004,35.15567382400008,0 33.35405699500006,35.15583723100008,0 33.35385766400003,35.15594110000006,0 33.35371133300004,35.15575601200004,0 33.35391076000008,35.15565373200008,0",544,377004,1,0,16,2,21,540503,458,2,DCDB,574
540404," 33.35257364100005,35.15579464500007,0 33.35267211100006,35.15574136000004,0 33.35288734300008,35.15562489000007,0 33.35297017500005,35.15571118200006,0 33.35301144200003,35.15575273800005,0 33.35281521800005,35.15585964300004,0 33.35270026900002,35.15592226700005,0 33.35267556000008,35.15593572800003,0 33.35267053600006,35.15593846500008,0 33.35255201300004,35.15580645800003,0 33.35257364100005,35.15579464500007,0",545,378545,1,0,16,2,21,540404,443,2,DCDB,660
540404," 33.35231015600004,35.15572180400005,0 33.35252186200006,35.15558645400006,0 33.35267211100006,35.15574136000004,0 33.35257364100005,35.15579464500007,0 33.35255201300004,35.15580645800003,0 33.35244499000004,35.15586489900005,0 33.35231015600004,35.15572180400005,0",546,376995,1,0,16,2,21,540404,441,2,DCDB,512
540503," 33.35336662700007,35.15557531500008,0 33.35341865900006,35.15554647300007,0 33.35360076600006,35.15544553100006,0 33.35368736600003,35.15563163600007,0 33.35368704500007,35.15565740200003,0 33.35367546100008,35.15567533700005,0 33.35363971900006,35.15569612200005,0 33.35356595900004,35.15573388000007,0 33.35351949800003,35.15575766500007,0 33.35348411000007,35.15577578100005,0 33.35337795700008,35.15563599200004,0 33.35334217300004,35.15558886900004,0 33.35336662700007,35.15557531500008,0",547,377329,1,0,16,2,21,540503,449,2,DCDB,644
540404," 33.35283456300004,35.15543929000006,0 33.35282270000005,35.15540504400008,0 33.35284241200003,35.15537762500003,0 33.35298950200007,35.15528410500008,0 33.35308970900007,35.15539008400003,0 33.35315346900006,35.15545688300006,0 33.35316202500007,35.15546584700007,0 33.35308976300007,35.15550848000004,0 33.35297014500003,35.15557820800007,0 33.35283456300004,35.15543929000006,0",548,377071,1,0,16,2,21,540404,452,2,DCDB,533
540503," 33.35329111100003,35.15538940400006,0 33.35335272300006,35.15535267200005,0 33.35351307200006,35.15525707700004,0 33.35360076600006,35.15544553100006,0 33.35341865900006,35.15554647300007,0 33.35336662700007,35.15557531500008,0 33.35332120500004,35.15551629900006,0 33.35324479400003,35.15541701700005,0 33.35329111100003,35.15538940400006,0",549,377373,1,0,16,2,21,540503,450,2,DCDB,589
540503," 33.35337263800005,35.15504593500003,0 33.35339670600007,35.15504589000005,0 33.35341601100004,35.15505516200005,0 33.35351307200006,35.15525707700004,0 33.35335272300006,35.15535267200005,0 33.35318006400007,35.15516646500004,0 33.35337263800005,35.15504593500003,0",550,377001,1,0,16,2,21,540503,454,2,DCDB,573
540404," 33.35241659500008,35.15644992700004,0 33.35254725300007,35.15632354500008,0 33.35273623600006,35.15645510700006,0 33.35263266300007,35.15655545100003,0 33.35256745000004,35.15661865500005,0 33.35248040600004,35.15655549800005,0 33.35238147500007,35.15648371900005,0 33.35241659500008,35.15644992700004,0",551,377210,1,0,16,2,21,540404,571,2,DCDB,531
540501," 33.35489908900007,35.15692754100007,0 33.35469878900005,35.15709060100005,0 33.35469583100007,35.15709300900005,0 33.35453060000003,35.15695539200004,0 33.35453469000004,35.15695169700007,0 33.35472663000007,35.15677818400008,0 33.35479335700006,35.15683606900007,0 33.35489908900007,35.15692754100007,0",552,376968,1,0,16,2,21,540501,416,2,DCDB,576
540503," 33.35354451000006,35.15610427900003,0 33.35357457200007,35.15608861300007,0 33.35361814700008,35.15614591300005,0 33.35371023600004,35.15626700400003,0 33.35350000100004,35.15637756900003,0 33.35336252200005,35.15619910900006,0 33.35345856300006,35.15614906400003,0 33.35354451000006,35.15610427900003,0",553,377267,1,0,16,2,21,540503,471,2,DCDB,536
540501," 33.35466603700007,35.15982547500005,0 33.35489327200003,35.15974170100003,0 33.35514975500007,35.15964714200004,0 33.35517495600004,35.15963785100007,0 33.35531488000004,35.15980136900004,0 33.35534681500008,35.15983705500003,0 33.35554716500008,35.16003725800005,0 33.35552917200005,35.16008321400005,0 33.35549829000007,35.16016209200006,0 33.35544631000005,35.16016476100003,0 33.35528742600008,35.16017291800006,0 33.35514565300008,35.16015203900003,0 33.35508893800005,35.16014409100006,0 33.35474894300006,35.16008714500003,0 33.35459998600004,35.16004357400004,0 33.35444805500003,35.15990583800004,0 33.35447760100004,35.15989494500008,0 33.35466603700007,35.15982547500005,0",554,376831,1,0,16,2,21,540501,113,2,DCDB,3345
540501," 33.35327929600004,35.15718500000003,0 33.35330767600004,35.15716366700008,0 33.35347869000003,35.15703511200007,0 33.35350177100003,35.15701788000007,0 33.35368818300003,35.15720818100004,0 33.35351399400003,35.15734179900005,0 33.35346867800007,35.15737655900006,0 33.35334384700008,35.15747231500006,0 33.35323832600005,35.15740165000005,0 33.35338127100005,35.15728701000006,0 33.35336467400003,35.15727208600004,0 33.35322175200002,35.15738149700007,0 33.35312115400006,35.15730723500008,0 33.35313000000008,35.15729921700006,0 33.35327929600004,35.15718500000003,0",555,376913,1,0,16,2,21,540501,371,2,DCDB,1217
540203," 33.35491976500003,35.16143841000007,0 33.35496529300008,35.16143210200005,0 33.35496846700005,35.16144915200005,0 33.35497447400007,35.16148140900003,0 33.35497554800003,35.16148718200003,0 33.35492437800008,35.16149328500006,0 33.35491358300004,35.16143926600006,0 33.35491976500003,35.16143841000007,0",556,377500,1,0,16,2,21,540203,698,2,DCDB,30
540203," 33.35364096800004,35.16146180400006,0 33.35360594300005,35.16131970800007,0 33.35365288700007,35.16124973300003,0 33.35419927500004,35.16116382800004,0 33.35420131600006,35.16116332800004,0 33.35420337800008,35.16116288700005,0 33.35420545800002,35.16116250600004,0 33.35420755000007,35.16116218300004,0 33.35420965600008,35.16116192100003,0 33.35421177400008,35.16116172100004,0 33.35421389700008,35.16116158000006,0 33.35421602500003,35.16116150000005,0 33.35421815400008,35.16116148300006,0 33.35422028500005,35.16116152600006,0 33.35422241000003,35.16116162900005,0 33.35422453200005,35.16116179400007,0 33.35422664300006,35.16116201900007,0 33.35422874400007,35.16116230500006,0 33.35423083300003,35.16116265100004,0 33.35423290700004,35.16116305600008,0 33.35423495900005,35.16116352100005,0 33.35423699200004,35.16116404400003,0 33.35423900200004,35.16116462500003,0 33.35424098400006,35.16116526300004,0 33.35424294000006,35.16116595800003,0 33.35424486500006,35.16116670800005,0 33.35424675500008,35.16116751300007,0 33.35424861100006,35.16116837200008,0 33.35425042900005,35.16116928300005,0 33.35425220700006,35.16117024700003,0 33.35425394300006,35.16117126100005,0 33.35425563600006,35.16117232200003,0 33.35425728200005,35.16117343300004,0 33.35425888000003,35.16117459000003,0 33.35426042700004,35.16117579200005,0 33.35426192400007,35.16117703800006,0 33.35426336500007,35.16117832500004,0 33.35426475100007,35.16117965300003,0 33.35426608000006,35.16118102100006,0 33.35426735000004,35.16118242600004,0 33.35426856000004,35.16118386500006,0 33.35426970800006,35.16118533800005,0 33.35427079200008,35.16118684500003,0 33.35427181000006,35.16118838100005,0 33.35427276500008,35.16118994500005,0 33.35427365300006,35.16119153500006,0 33.35427447100005,35.16119315100008,0 33.35427522000003,35.16119478700006,0 33.35427590000006,35.16119644500003,0 33.35427650900004,35.16119812100004,0 33.35427704400007,35.16119981500003,0 33.35427751000003,35.16120152300005,0 33.35427790200004,35.16120324200006,0 33.35427822000003,35.16120497100008,0 33.35427846500005,35.16120670900006,0 33.35427863600006,35.16120845300003,0 33.35427873200007,35.16121020100007,0 33.35427875500005,35.16121194900006,0 33.35427868600004,35.16121399900004,0 33.35430591300008,35.16135070000007,0 33.35398359300007,35.16140546100007,0 33.35364096800004,35.16146180400006,0",557,378130,1,0,16,2,21,540203,735,2,DCDB,1400
540203," 33.35565654300007,35.16309778900006,0 33.35561283400006,35.16282147300007,0 33.35580020900005,35.16280353000008,0 33.35580809700008,35.16287892200006,0 33.35591637700003,35.16286966200005,0 33.35597909900002,35.16321567000006,0 33.35591835400004,35.16323192600004,0 33.35584668200005,35.16325110500003,0 33.35579796900004,35.16326413900003,0 33.35579631100006,35.16326439500006,0 33.35579464700004,35.16326462600006,0 33.35579297700008,35.16326483400007,0 33.35579130500003,35.16326501800006,0 33.35578962800003,35.16326517700003,0 33.35578794800006,35.16326531300007,0 33.35578626700004,35.16326542600007,0 33.35578458300006,35.16326551200007,0 33.35578289700004,35.16326557500003,0 33.35578120900004,35.16326561500006,0 33.35577952200003,35.16326563100006,0 33.35577783400004,35.16326562100005,0 33.35577614700003,35.16326558800006,0 33.35577446000008,35.16326553100004,0 33.35577277500005,35.16326544900005,0 33.35577109300004,35.16326534300004,0 33.35576941200003,35.16326521300005,0 33.35576773400004,35.16326505900003,0 33.35576606000006,35.16326488100003,0 33.35576439100004,35.16326468000005,0 33.35576272600008,35.16326445300007,0 33.35576106500002,35.16326420400003,0 33.35575941100007,35.16326393100007,0 33.35575776300004,35.16326363300004,0 33.35575612100007,35.16326331200003,0 33.35575448600002,35.16326296900007,0 33.35575285900006,35.16326260100004,0 33.35575124000008,35.16326221000003,0 33.35574962900006,35.16326179600003,0 33.35574802700006,35.16326136000004,0 33.35574643400003,35.16326090100006,0 33.35574485300003,35.16326041800005,0 33.35574328000007,35.16325991200006,0 33.35574172000003,35.16325938400007,0 33.35574017100004,35.16325883500008,0 33.35573863400003,35.16325826300005,0 33.35573710900007,35.16325766800003,0 33.35573559700003,35.16325705300005,0 33.35573409800003,35.16325641500004,0 33.35573261300004,35.16325575600007,0 33.35573114200003,35.16325507700003,0 33.35572968500003,35.16325437600005,0 33.35572824400003,35.16325365500006,0 33.35572681900004,35.16325291200008,0 33.35572541000005,35.16325214900007,0 33.35572401800005,35.16325136700004,0 33.35572264000007,35.16325056400007,0 33.35572128200005,35.16324974300005,0 33.35571994000003,35.16324890100003,0 33.35571861800003,35.16324804100003,0 33.35571731400006,35.16324716100007,0 33.35571602700003,35.16324626400007,0 33.35571476000007,35.16324534700004,0 33.35571351400006,35.16324441300003,0 33.35571228800006,35.16324346100004,0 33.35571108100004,35.16324249200005,0 33.35570989500008,35.16324150500003,0 33.35570873100005,35.16324050200007,0 33.35570758800003,35.16323948200005,0 33.35570646700006,35.16323844700003,0 33.35570536800003,35.16323739400008,0 33.35570429100005,35.16323632600006,0 33.35570323800005,35.16323524400008,0 33.35570220800003,35.16323414500005,0 33.35570120100005,35.16323303400003,0 33.35570021700005,35.16323190800006,0 33.35569925800007,35.16323076700007,0 33.35569832500005,35.16322961300006,0 33.35569741500007,35.16322844500007,0 33.35569653000005,35.16322726500005,0 33.35569567000005,35.16322607300003,0 33.35569483600006,35.16322486700005,0 33.35569402600004,35.16322365100007,0 33.35569324500006,35.16322242300004,0 33.35569248800005,35.16322118500005,0 33.35569156400004,35.16321959100003,0 33.35569067500006,35.16321761300003,0 33.35565654300007,35.16309778900006,0",558,380178,1,0,16,2,21,540203,889,2,DCDB,1226
540501," 33.35379334700008,35.15655508800006,0 33.35396214000008,35.15646809200007,0 33.35396337700007,35.15646966900005,0 33.35398006600008,35.15646045300008,0 33.35398216800007,35.15646269500007,0 33.35401310300006,35.15649567800006,0 33.35402441500003,35.15650774500006,0 33.35406873000005,35.15655499900004,0 33.35426823200004,35.15676879700004,0 33.35410563500005,35.15688985000003,0 33.35409440400008,35.15687936600006,0 33.35381903000007,35.15659336300007,0 33.35378591400007,35.15655896800007,0 33.35379334700008,35.15655508800006,0",559,377064,1,0,16,2,21,540501,514,2,DCDB,946
540203," 33.35504461800008,35.16143945500005,0 33.35518539100008,35.16142152600003,0 33.35532621300007,35.16139947300007,0 33.35532704200006,35.16140348800008,0 33.35536870900006,35.16164196400007,0 33.35536885100004,35.16164290300003,0 33.35536895500007,35.16164384400003,0 33.35536901700004,35.16164478600007,0 33.35536904000003,35.16164573000003,0 33.35536902300004,35.16164667500004,0 33.35536896500003,35.16164761900006,0 33.35536886800003,35.16164856000006,0 33.35536873100006,35.16164949700004,0 33.35536855400005,35.16165043000007,0 33.35536833600003,35.16165135900008,0 33.35536808100005,35.16165228000006,0 33.35536778500006,35.16165319200007,0 33.35536745100006,35.16165409600006,0 33.35536707900008,35.16165499000005,0 33.35536666900003,35.16165587300003,0 33.35536622400008,35.16165674300004,0 33.35536573900004,35.16165760000007,0 33.35536521900008,35.16165844300008,0 33.35536466400004,35.16165927000003,0 33.35536407300003,35.16166008100004,0 33.35536344900004,35.16166087500005,0 33.35536279200005,35.16166164900005,0 33.35536210100003,35.16166240500007,0 33.35536138000003,35.16166314100008,0 33.35536062800003,35.16166385400004,0 33.35535984600006,35.16166454700004,0 33.35535903500005,35.16166521600007,0 33.35535819400008,35.16166586300005,0 33.35535732900007,35.16166648400008,0 33.35535643700007,35.16166708000003,0 33.35535552000005,35.16166765000003,0 33.35535457800006,35.16166819400007,0 33.35535361500007,35.16166871000007,0 33.35535263100007,35.16166919800003,0 33.35535162500003,35.16166965800005,0 33.35535060200004,35.16167008900004,0 33.35534956100003,35.16167049000006,0 33.35534850400006,35.16167086100006,0 33.35534743100004,35.16167120200004,0 33.35534634400005,35.16167151200006,0 33.35534524400003,35.16167179000007,0 33.35534413400006,35.16167203700007,0 33.35534301300004,35.16167225100003,0 33.35534188600008,35.16167243300004,0 33.35534074900005,35.16167258300004,0 33.35533858400004,35.16167277800003,0 33.35502538700007,35.16169902400003,0 33.35501515200008,35.16169988200005,0 33.35497554800003,35.16148718200003,0 33.35497447400007,35.16148140900003,0 33.35496846700005,35.16144915200005,0 33.35504461800008,35.16143945500005,0",560,377019,1,0,16,2,21,540203,56,2,DCDB,964
540203," 33.35564257200008,35.16010523300002,0 33.35575173900003,35.16018062500007,0 33.35577625100007,35.16020090600006,0 33.35587688800007,35.16027764200004,0 33.35588091500006,35.16028098800007,0 33.35588217100008,35.16028201600005,0 33.35588338300005,35.16028308100005,0 33.35588454800006,35.16028417900003,0 33.35588566700005,35.16028530900007,0 33.35588673700005,35.16028647200005,0 33.35588775600007,35.16028766400007,0 33.35588872400007,35.16028888400007,0 33.35588964100003,35.16029013200006,0 33.35589050200008,35.16029140400008,0 33.35589130900007,35.16029270100006,0 33.35589206300006,35.16029402200007,0 33.35589275800004,35.16029536200006,0 33.35589339600006,35.16029672000008,0 33.35589397500007,35.16029809700007,0 33.35589449600008,35.16029949000006,0 33.35589495900007,35.16030089500003,0 33.35589536000003,35.16030231500002,0 33.35589570100007,35.16030374500008,0 33.35589598100006,35.16030518300005,0 33.35589619900003,35.16030662900005,0 33.35589635600007,35.16030808000005,0 33.35589645300007,35.16030953400008,0 33.35589648500007,35.16031099000003,0 33.35589645800008,35.16031244800007,0 33.35589636700007,35.16031390200004,0 33.35589621600008,35.16031535400003,0 33.35589600100008,35.16031680000003,0 33.35589572700008,35.16031823900005,0 33.35589539000006,35.16031966900005,0 33.35589499400004,35.16032108900004,0 33.35589453800003,35.16032249600005,0 33.35589402200003,35.16032389000003,0 33.35589344600004,35.16032526900006,0 33.35589281400007,35.16032662800006,0 33.35589212300005,35.16032797100007,0 33.35589137500006,35.16032929300008,0 33.35589057100003,35.16033059000006,0 33.35588971400006,35.16033186600004,0 33.35588880300003,35.16033311600006,0 33.35588783900005,35.16033433800004,0 33.35588682300005,35.16033553300008,0 33.35588575800006,35.16033669800004,0 33.35588464400007,35.16033783100005,0 33.35588348200002,35.16033893200006,0 33.35588227400007,35.16033999900003,0 33.35588102200006,35.16034103000004,0 33.35587972700006,35.16034202600008,0 33.35587838900005,35.16034298300008,0 33.35587701300005,35.16034390100003,0 33.35587559600003,35.16034478000006,0 33.35587414500003,35.16034561700008,0 33.35587265900006,35.16034641300007,0 33.35587114100008,35.16034716400003,0 33.35586959100004,35.16034787200005,0 33.35586801100004,35.16034853600007,0 33.35586640400004,35.16034915200004,0 33.35586596500008,35.16034930700005,0 33.35586372100005,35.16034970900006,0 33.35577350900007,35.16036623300005,0 33.35572057600007,35.16037578600003,0 33.35548969200005,35.16020454900007,0 33.35533328700007,35.16018097200004,0 33.35533190700005,35.16018076500006,0 33.35528742600008,35.16017291800006,0 33.35544631000005,35.16016476100003,0 33.35549829000007,35.16016209200006,0 33.35552917200005,35.16008321400005,0 33.35554716500008,35.16003725800005,0 33.35564257200008,35.16010523300002,0",561,380087,1,0,16,2,21,540203,875,2,DCDB,690
540203," 33.35428980500006,35.16039489300005,0 33.35443425600005,35.16036914200004,0 33.35447809800007,35.16036132700003,0 33.35449273100005,35.16041424200006,0 33.35454256300005,35.16059442700004,0 33.35436758100008,35.16062668500007,0 33.35436632500006,35.16062690700005,0 33.35436506600007,35.16062711000006,0 33.35436380300007,35.16062729600003,0 33.35436253500006,35.16062746500006,0 33.35436126500008,35.16062761400008,0 33.35435999200007,35.16062774400007,0 33.35435871700003,35.16062785700007,0 33.35435743800008,35.16062795300007,0 33.35435615700004,35.16062802900007,0 33.35435487600006,35.16062808800007,0 33.35435359300004,35.16062812600006,0 33.35435231000002,35.16062814700007,0 33.35435102800005,35.16062815000004,0 33.35434974500004,35.16062813400004,0 33.35434846200008,35.16062810100004,0 33.35434717900006,35.16062804900002,0 33.35434589900007,35.16062797800004,0 33.35434462100005,35.16062788900007,0 33.35434334300004,35.16062778100007,0 33.35434206800005,35.16062765500004,0 33.35434079900006,35.16062751100003,0 33.35433953000006,35.16062735000003,0 33.35433826500002,35.16062716900007,0 33.35433700500005,35.16062697200005,0 33.35433574900003,35.16062675500007,0 33.35433449700003,35.16062652000005,0 33.35433325200006,35.16062626900003,0 33.35433201100005,35.16062599800006,0 33.35433077600004,35.16062571000003,0 33.35432954800007,35.16062540400003,0 33.35432832700008,35.16062508100004,0 33.35432711100003,35.16062474200004,0 33.35432590500005,35.16062438300003,0 33.35432470600006,35.16062400800007,0 33.35432351400004,35.16062361600007,0 33.35432233200004,35.16062320700007,0 33.35432115800006,35.16062278000004,0 33.35431999400004,35.16062233800005,0 33.35431883800004,35.16062187900008,0 33.35431769300004,35.16062140200006,0 33.35431655800005,35.16062091000003,0 33.35431543500005,35.16062040100007,0 33.35431432200005,35.16061987600006,0 33.35431322100004,35.16061933700007,0 33.35431213000004,35.16061878000005,0 33.35431105100003,35.16061820900006,0 33.35430998500004,35.16061762200008,0 33.35430893300003,35.16061702000008,0 33.35430789100008,35.16061640200007,0 33.35430686500007,35.16061577000005,0 33.35430585200004,35.16061512400006,0 33.35430485300003,35.16061446300006,0 33.35430386800005,35.16061378700005,0 33.35430289600004,35.16061309800006,0 33.35430194000003,35.16061239500004,0 33.35430099900003,35.16061167700008,0 33.35430007300005,35.16061094800006,0 33.35429916400005,35.16061020400008,0 33.35429826900003,35.16060944900005,0 33.35429739200004,35.16060867900006,0 33.35429653100005,35.16060789800008,0 33.35429568600006,35.16060710500005,0 33.35429485900005,35.16060630000004,0 33.35429404900003,35.16060548200005,0 33.35429325500007,35.16060465300006,0 33.35429248100007,35.16060381300008,0 33.35429172400006,35.16060296200004,0 33.35429098500003,35.16060210000006,0 33.35429026300005,35.16060122800008,0 33.35428956100003,35.16060034500003,0 33.35428887900002,35.16059945300003,0 33.35428821500005,35.16059855200007,0 33.35428757000005,35.16059764000005,0 33.35428694600006,35.16059671900007,0 33.35428634100003,35.16059579000006,0 33.35428575500004,35.16059485200003,0 33.35428518900005,35.16059390600003,0 33.35428464400007,35.16059295300005,0 33.35428411800007,35.16059199000006,0 33.35428361400005,35.16059102100007,0 33.35428312900007,35.16059004600004,0 33.35428266600007,35.16058906300003,0 33.35428222400003,35.16058807300004,0 33.35428180400004,35.16058707800005,0 33.35428140300007,35.16058607600007,0 33.35428102600002,35.16058506900004,0 33.35428066800006,35.16058405700005,0 33.35428033200003,35.16058304000006,0 33.35427976300008,35.16058111900003,0 33.35423122700007,35.16040533500006,0 33.35428980500006,35.16039489300005,0",562,378677,1,0,16,2,21,540203,803,2,DCDB,608
540203," 33.35423122700007,35.16040533500006,0 33.35421693700005,35.16040836800005,0 33.35415446300004,35.16018114900004,0 33.35415340300006,35.16017729700008,0 33.35416473500004,35.16017550300006,0 33.35455908100005,35.16010563000003,0 33.35459959800005,35.16013139200004,0 33.35467268900004,35.16016826100002,0 33.35470697900007,35.16018015600002,0 33.35473989300004,35.16031465900005,0 33.35464397100003,35.16033175800004,0 33.35461481400006,35.16033695500005,0 33.35453882400003,35.16035050200003,0 33.35447809800007,35.16036132700003,0 33.35443425600005,35.16036914200004,0 33.35428980500006,35.16039489300005,0 33.35423122700007,35.16040533500006,0",563,376832,1,0,16,2,21,540203,116,2,DCDB,1246
